318.74
324.38
324.15
318.99
319.56
318.91
319.6
321.39
323.58
322.16
322.13
319.92
320.53
320.18
317.84
316.67
316.52
315.95
316.76
316.43
314.7
313.94
313.07
312.43
312.09
311.87
312.79
311.86
311.76
312.12
311.86
312.58
312.45
312.33
314.69
315.12
317.36
315.74
316.43
315.86
315.41
313.83
313.92
313.03
310.79
302.8
301.6
303.69
302.67
300.79
300.48
300.14
298.89
299.34
301.3
301.69
301.87
302.43
302.9
303.7
306.01
309.19
319.94
337.35
336.29
336.29
347.91
354.77
369.09
388.34
409.41
425.46
422.99
404.73
404.24
428.43
432.82
419.77
411.39
390.62
373.18
391.89
416.37
408.6
414.14
406.08
385.66
398.59
412.87
391.89
373.2
373.55
390.98
381.58
373.03
365.53
369.77
363.53
366.31
367.92
366.2
364.67
360.98
362.63
361.5
363.52
365.14
375.4
368.47
373.75
377.47
374.51
372.92
374.25
377.18
377.38
377.72
380.12
385.3
384.08
383.48
389.72
384.92
386.02
392.01
395.46
404.73
408.35
406.28
405.02
401.54
396.02
400.59
400.99
402.19
402.93
403.15
404.13
402.46
399.2
399.78
397.18
392.01
398.26
395.67
396.26
396.83
397.53
397.17
405.78
406.16
407.07
405.82
411.86
411.82
409.07
407.36
408.44
407.89
407.63
412.48
414.35
418.89
420.83
422.25
425.47
421.79
420.44
415.17
414.53
414.07
413.65
415.7
415.01
416.86
417.39
417.29
423.53
427.9
426.57
426.13
424.75
424.43
426.62
427.3
433.16
436.7
447.83
451.43
447.98
452.08
458.17
463.36
475.15
482.5
475.49
480.84
492.8
501.51
499.31
497.07
497.36
494.85
493.16
492.83
488.98
483.8
481.93
490.36
499.77
497.67
488.01
487.8
488.9
492.98
496.92
509.03
513.32
510.24
513.85
517.87
519.64
525.67
536.51
541.1
534.13
530.79
531.9
533.59
529.28
528.86
525.46
528.93
529.84
530.24
528.13
520.91
508.36
518.27
522.63
517.19
514.31
514.49
514.47
511.92
510.88
515.97
516.51
515.33
513.19
512.62
514.77
532.92
527.01
530.2
555.93
548.92
539.28
544.09
538.51
544.24
545.54
540.27
542.44
541.5
541.19
538.45
539.26
539.64
546.14
548.4
535.21
530.57
532.12
527.98
519.67
522.04
520.71
518.77
513.7
517.99
513.28
516.02
514.9
523.41
521.42
520.69
519.26
519.06
513.68
504.2
509.08
508.36
505.04
502.38
500.76
492.84
487.94
481.93
490.43
486.36
486.28
483.41
488.73
490.58
494.49
499.99
497.81
497.46
500.23
498.78
496.88
499.02
503.65
500.76
500.15
496.75
498.81
498.46
498.24
498.35
497.39
495.8
495.54
495.34
494.34
494.91
493.37
491.01
489.98
488.45
487.53
488.93
493.89
498.04
495.54
493.13
494.3
494.28
494.37
